symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
AURIONPRO,EQ,2024-10-03,1629.7,1605.25,1666.95,1600.0,1620.0,1618.7,1627.92,36363,591.96,4923, 23882,65.68,1991.75,2024-08-28,610.0,2023-10-03
AUROPHARMA,EQ,2024-10-03,1438.3,1438.3,1463.25,1425.0,1455.0,1458.6,1450.43,1525846,22131.32,71375, 809100,53.03,1592.0,2024-09-13,834.65,2023-11-01
AUTOAXLES,EQ,2024-10-03,1903.85,1913.4,1922.1,1885.0,1886.65,1897.9,1901.45,6503,123.65,1489, 3745,57.59,2460.0,2023-11-08,1742.15,2024-03-27
AUTOBEES,EQ,2024-10-03,276.0,273.0,274.97,268.67,270.5,269.95,270.77,520549,1409.48,15311, 348450,66.94,285.0,2024-09-30,159.8,2023-10-04
AUTOIETF,EQ,2024-10-03,27.72,27.16,27.46,26.91,27.27,27.06,27.18,5273339,1433.25,14405, 3695382,70.08,28.36,2024-09-30,15.98,2023-10-04
AUTOIND,EQ,2024-10-03,128.61,126.0,127.94,124.2,124.55,124.74,125.84,185790,233.8,2785, 93026,50.07,165.3,2024-02-15,94.0,2023-10-26
AVADHSUGAR,EQ,2024-10-03,814.95,812.95,818.8,789.55,793.9,796.2,802.84,154769,1242.55,5692, 64396,41.61,855.0,2023-11-29,479.55,2024-06-04
AVALON,EQ,2024-10-03,586.75,577.0,583.7,553.15,559.4,560.05,567.01,130789,741.58,4871, 60688,46.4,667.0,2024-09-24,425.0,2024-08-09
AVANTEL,EQ,2024-10-03,182.65,178.99,182.65,176.4,179.85,179.73,179.91,678079,1219.93,14377, 331757,48.93,211.4,2024-07-31,166.0,2024-09-09
AVANTIFEED,EQ,2024-10-03,622.9,608.95,621.7,606.1,612.6,613.0,614.41,263208,1617.18,19171, 98864,37.56,793.0,2024-08-09,385.9,2023-10-26
AVG,EQ,2024-10-03,454.75,460.0,460.0,436.6,451.7,447.7,451.46,38860,175.44,1620, 23473,60.4,668.4,2024-02-27,250.95,2023-10-25
AVTNPL,EQ,2024-10-03,89.48,88.7,91.12,87.1,89.04,88.95,89.1,309782,276.01,2895, 117849,38.04,115.65,2024-02-21,74.0,2024-06-04
AWFIS,EQ,2024-10-03,704.5,694.0,697.7,669.6,673.25,675.55,684.5,445126,3046.89,12619, 330470,74.24,946.0,2024-08-22,371.4,2024-06-04
AWHCL,EQ,2024-10-03,747.45,720.05,758.45,706.55,721.95,719.9,733.79,154085,1130.66,7961, 83260,54.04,902.0,2024-07-26,354.95,2023-10-26
AWL,EQ,2024-10-03,349.1,345.5,347.45,338.55,340.9,340.15,342.65,1547709,5303.26,32612, 825402,53.33,410.5,2023-12-06,285.8,2023-11-20
AXISBANK,EQ,2024-10-03,1226.65,1207.5,1219.15,1173.1,1178.0,1175.7,1191.0,17300892,206053.05,324821, 13356102,77.2,1339.65,2024-07-12,951.4,2023-10-25
AXISBNKETF,EQ,2024-10-03,541.67,552.5,552.5,529.65,531.76,531.11,530.64,22566,119.74,226, 21920,97.14,566.49,2024-09-25,427.6,2023-10-26
AXISBPSETF,EQ,2024-10-03,12.06,12.4,12.6,11.6,12.04,12.03,12.03,378963,45.59,612, 367571,96.99,14.0,2024-08-22,9.5,2024-03-28
AXISCADES,EQ,2024-10-03,581.55,580.0,580.0,555.0,563.7,559.2,567.97,124287,705.92,4710, 68765,55.33,850.0,2024-02-02,432.55,2024-06-05
AXISCETF,EQ,2024-10-03,131.15,133.77,133.77,128.11,131.15,129.57,129.17,11291,14.58,330, 9897,87.65,140.0,2024-09-27,83.01,2024-03-13
AXISGOLD,EQ,2024-10-03,64.0,64.99,64.99,63.83,64.08,64.15,64.26,1894340,1217.24,1841, 1808751,95.48,65.48,2024-10-01,47.51,2023-10-03
AXISHCETF,EQ,2024-10-03,150.43,153.44,153.44,147.8,149.3,148.42,149.05,8983,13.39,263, 7562,84.18,156.27,2024-09-16,85.7,2023-12-04
AXISILVER,EQ,2024-10-03,91.09,92.35,92.94,91.19,91.4,91.66,91.97,37471,34.46,304, 30636,81.76,97.38,2024-05-21,69.0,2023-10-03
AXISNIFTY,EQ,2024-10-03,280.12,284.1,284.1,274.05,274.84,274.62,275.85,28145,77.64,528, 21398,76.03,288.5,2024-09-27,197.9,2023-11-02
AXISTECETF,EQ,2024-10-03,450.04,447.54,449.96,442.01,444.0,444.45,445.08,4372,19.46,202, 3573,81.72,465.98,2024-09-16,315.0,2023-10-26
AXITA,EQ,2024-10-03,16.41,16.74,16.82,16.11,16.45,16.26,16.36,5353817,875.81,11368, 1411349,26.36,26.55,2024-01-09,14.51,2023-10-09
AXSENSEX,EQ,2024-10-03,89.95,89.95,91.75,84.1,85.0,87.16,85.25,85318,72.74,1140, 63984,74.99,98.0,2024-10-01,62.95,2023-11-01
AZAD,EQ,2024-10-03,1444.1,1420.0,1436.0,1410.0,1427.05,1424.55,1416.42,213119,3018.67,14157, 165636,77.72,2080.0,2024-06-20,642.4,2024-01-17
BAGFILMS,EQ,2024-10-03,11.99,11.65,13.18,11.46,13.18,13.15,12.91,7440732,960.48,10053, 2748723,36.94,15.4,2024-01-05,5.15,2023-10-09
BAJAJ-AUTO,EQ,2024-10-03,12157.45,11732.0,12018.85,11700.0,11800.0,11806.45,11871.73,670365,79583.91,104627, 417063,62.21,12774.0,2024-09-27,4903.05,2023-10-04
BAJAJCON,EQ,2024-10-03,247.68,245.0,245.87,234.53,238.0,238.3,238.89,652232,1558.12,20073, 371606,56.97,288.95,2024-09-04,199.75,2024-02-13
BAJAJELEC,EQ,2024-10-03,969.4,965.0,969.4,944.55,951.0,948.15,954.14,38200,364.48,4296, 17869,46.78,1148.0,2023-10-16,820.15,2024-06-04
BAJAJFINSV,EQ,2024-10-03,1975.25,1961.0,1970.05,1896.5,1920.0,1913.4,1921.67,1702709,32720.48,99263, 833036,48.92,2029.9,2024-09-27,1419.05,2024-06-04
BAJAJHCARE,EQ,2024-10-03,383.5,383.9,383.9,376.0,383.8,382.9,380.2,90128,342.67,2295, 55464,61.54,513.4,2023-10-16,263.3,2024-06-04
BAJAJHFL,EQ,2024-10-03,152.92,149.0,151.91,148.67,150.83,150.6,150.71,19278895,29055.55,203886, 9401942,48.77,188.5,2024-09-18,146.0,2024-09-16
BAJAJHIND,EQ,2024-10-03,43.33,42.72,43.59,41.11,41.28,41.29,42.17,20657355,8710.88,49988, 7909842,38.29,46.1,2024-07-31,22.5,2023-10-26
BAJAJHLDNG,EQ,2024-10-03,10605.7,10540.0,10750.0,10393.25,10500.0,10519.1,10564.79,46736,4937.56,13672, 24738,52.93,11350.0,2024-09-20,6627.9,2023-10-30
BAJEL,EQ,2024-10-03,279.05,274.05,288.95,269.3,285.0,286.0,283.39,1211425,3433.11,13756, 780964,64.47,330.0,2024-07-05,108.25,2024-01-03
BAJFINANCE,EQ,2024-10-03,7703.0,7610.0,7700.0,7381.0,7417.6,7433.85,7521.47,1040662,78273.07,144760, 503534,48.39,8192.0,2023-10-06,6187.8,2024-03-06
BALAJEE,EQ,2024-10-03,82.18,80.0,81.41,77.71,78.49,78.4,78.99,830723,656.18,6512, 479633,57.74,99.22,2024-09-13,78.35,2024-09-30
BALAMINES,EQ,2024-10-03,2351.95,2345.95,2368.9,2256.0,2274.0,2264.3,2302.09,81078,1866.49,11378, 34358,42.38,2735.0,2024-01-01,1960.0,2024-06-04
BALAXI,EQ,2024-10-03,105.38,103.0,105.38,100.3,102.7,101.44,102.05,70866,72.32,1214, 45786,64.61,151.45,2024-05-30,79.99,2023-10-31
BALKRISHNA,EQ,2024-10-03,28.34,28.0,28.09,27.08,27.65,27.23,27.65,134737,37.25,1438, 72228,53.61,39.31,2024-01-29,18.61,2023-10-23
BALKRISIND,EQ,2024-10-03,3062.1,3028.2,3053.15,2950.0,2966.95,2964.75,2978.42,390760,11638.47,31942, 199867,51.15,3375.0,2024-08-01,2193.8,2024-03-11
BALMLAWRIE,EQ,2024-10-03,276.6,275.0,275.0,266.3,267.5,266.8,269.43,312440,841.8,10564, 168276,53.86,320.45,2024-05-23,129.4,2023-10-26
BALRAMCHIN,EQ,2024-10-03,680.55,676.95,691.8,665.7,666.15,668.75,677.58,4083979,27672.27,69531, 904495,22.15,688.55,2024-10-01,343.5,2024-03-14
BALUFORGE,EQ,2024-10-03,793.6,789.0,789.7,761.0,770.9,771.6,774.1,456437,3533.27,20279, 227099,49.75,886.95,2024-09-24,222.85,2024-06-04
BANARBEADS,EQ,2024-10-03,111.56,111.56,115.59,111.0,111.99,111.65,112.68,52166,58.78,1160, 22713,43.54,119.95,2024-02-08,81.7,2024-06-04
BANARISUG,EQ,2024-10-03,3711.45,3719.0,3719.0,3618.0,3700.0,3697.75,3685.03,4805,177.07,839, 3542,73.71,3797.0,2024-10-01,2189.2,2024-06-05
BANCOINDIA,EQ,2024-10-03,745.7,735.1,744.0,713.8,723.5,724.4,730.6,217238,1587.13,21483, 80804,37.2,799.15,2024-07-29,410.75,2023-10-26
BANDHANBNK,EQ,2024-10-03,195.28,193.99,194.24,188.16,189.1,189.01,190.71,15062802,28726.63,101258, 8866693,58.86,263.1,2024-01-04,169.15,2024-06-04
BANG,EQ,2024-10-03,53.85,54.77,55.18,52.41,54.5,53.66,53.63,28823,15.46,775, 16011,55.55,75.8,2023-11-17,41.8,2023-10-26
BANKA,EQ,2024-10-03,115.05,115.1,119.84,112.01,114.99,112.8,114.21,36162,41.3,341, 28718,79.41,166.8,2024-02-02,66.55,2023-10-26
BANKBARODA,EQ,2024-10-03,248.91,245.79,249.77,243.5,244.49,245.06,246.26,13127876,32329.11,121649, 7192357,54.79,299.7,2024-06-03,187.85,2023-10-26
BANKBEES,EQ,2024-10-03,544.36,541.99,541.99,532.01,535.34,534.55,536.0,2562310,13733.91,37368, 2179344,85.05,558.78,2024-09-24,430.1,2023-10-26
BANKBETF,EQ,2024-10-03,53.28,53.28,53.9,52.08,52.48,52.32,52.64,174826,92.02,917, 169443,96.92,62.13,2024-08-02,41.51,2024-08-16
BANKETF,EQ,2024-10-03,534.39,530.57,530.63,521.98,523.64,523.55,526.33,593008,3121.16,2009, 592537,99.92,551.94,2024-09-26,421.0,2023-10-18
BANKETFADD,EQ,2024-10-03,53.72,54.8,55.15,52.52,52.56,52.9,53.08,142950,75.88,444, 131167,91.76,58.92,2024-06-04,40.75,2024-04-15
BANKIETF,EQ,2024-10-03,53.9,55.5,55.5,52.67,53.05,52.9,53.09,1013067,537.83,3785, 647540,63.92,56.45,2024-09-30,44.88,2024-01-25
BANKINDIA,EQ,2024-10-03,110.89,109.17,109.95,108.6,109.27,109.27,109.23,3787250,4136.76,23128, 2295626,60.61,157.95,2024-04-30,86.4,2023-10-26
BANKNIFTY1,EQ,2024-10-03,545.83,540.01,545.0,534.61,538.91,538.05,537.78,34156,183.68,1122, 26507,77.61,560.97,2024-09-30,429.13,2023-10-26
BANSALWIRE,EQ,2024-10-03,436.1,430.0,433.65,417.0,428.1,426.25,424.91,226431,962.13,8687, 109789,48.49,468.65,2024-09-30,325.1,2024-07-23
BANSWRAS,EQ,2024-10-03,138.7,139.4,140.05,137.4,137.4,137.65,138.72,32371,44.91,825, 23914,73.87,182.59,2024-07-24,133.05,2024-06-04
BARBEQUE,EQ,2024-10-03,647.65,640.0,656.0,636.65,639.35,640.3,640.61,84774,543.07,2591, 62316,73.51,777.0,2023-10-06,461.05,2024-06-04
BASF,EQ,2024-10-03,7916.15,7800.0,8244.7,7763.0,8080.05,8111.15,8043.08,115670,9303.43,25248, 34457,29.79,8246.0,2024-10-01,2430.0,2023-10-23
BATAINDIA,EQ,2024-10-03,1427.35,1416.0,1427.4,1368.55,1375.95,1374.7,1388.25,492342,6834.94,32532, 239969,48.74,1724.25,2023-12-20,1269.0,2024-06-04
BAYERCROP,EQ,2024-10-03,6600.0,6600.0,6758.85,6406.2,6501.0,6497.05,6660.95,108677,7238.92,13513, 81231,74.75,7196.85,2024-08-08,4812.9,2023-10-30
BBETF0432,EQ,2024-10-03,1194.94,1194.9,1212.0,1193.85,1194.75,1194.86,1194.26,26573,317.35,115, 26003,97.85,1325.38,2024-01-01,865.81,2023-10-11
BBL,EQ,2024-10-03,4662.9,4595.0,4739.95,4554.1,4674.5,4678.2,4678.19,14706,687.97,4961, 7492,50.95,5689.65,2024-07-11,1712.5,2023-10-26
BBNPNBETF,EQ,2024-10-03,53.02,53.02,53.02,51.63,52.19,52.01,52.26,2658,1.39,55, 2368,89.09,56.15,2024-09-30,49.5,2024-08-16
BBNPPGOLD,EQ,2024-10-03,74.5,73.5,75.35,73.5,74.9,74.9,75.04,1666,1.25,39, 1556,93.4,77.9,2024-09-30,54.0,2024-03-22
BBTC,EQ,2024-10-03,2884.9,2840.0,2879.7,2760.8,2795.95,2783.5,2825.8,93394,2639.13,12283, 32057,34.32,2975.0,2024-10-01,1166.65,2023-10-19
BBTCL,EQ,2024-10-03,229.07,224.25,234.8,224.25,230.0,230.97,230.7,3104,7.16,430, 1264,40.72,314.3,2024-03-04,220.05,2024-09-09
BCLIND,EQ,2024-10-03,58.23,57.5,58.15,56.1,56.5,56.4,56.97,3034934,1728.88,13461, 1493463,49.21,86.3,2024-02-16,45.14,2023-10-25
BCONCEPTS,EQ,2024-10-03,643.35,630.1,652.95,620.05,621.4,624.5,629.64,18064,113.74,1336, 11763,65.12,966.1,2024-01-29,460.1,2023-10-10
BDL,EQ,2024-10-03,1127.2,1101.65,1128.0,1101.15,1124.5,1122.9,1118.5,726470,8125.56,53910, 364151,50.13,1794.7,2024-07-05,450.0,2023-10-25
BEARDSELL,EQ,2024-10-03,46.01,49.01,54.0,49.01,50.26,50.55,52.18,4493728,2344.7,26424, 1042491,23.2,58.9,2024-02-01,31.53,2024-07-23
BECTORFOOD,EQ,2024-10-03,1894.75,1879.95,1889.8,1831.6,1859.85,1855.4,1848.64,253199,4680.75,31524, 172581,68.16,2200.0,2024-09-20,963.1,2023-10-26
BEDMUTHA,EQ,2024-10-03,213.9,216.0,224.0,209.77,215.0,214.2,215.91,35538,76.73,1077, 23435,65.94,314.4,2024-02-01,121.5,2023-10-03
BEL,EQ,2024-10-03,283.95,275.05,286.3,275.05,278.8,278.7,280.65,27321529,76678.03,239354, 13194712,48.29,340.5,2024-07-10,127.0,2023-10-26
BEML,EQ,2024-10-03,3673.1,3636.0,3681.0,3603.7,3665.0,3654.7,3646.33,166988,6088.94,26337, 76413,45.76,5488.0,2024-07-05,1905.05,2023-10-26
BEPL,EQ,2024-10-03,155.14,153.0,154.92,148.44,149.25,149.01,150.94,1143452,1725.9,17971, 539368,47.17,177.0,2024-09-04,81.6,2024-03-14
BERGEPAINT,EQ,2024-10-03,619.65,605.0,614.1,590.2,597.2,597.05,598.92,1567171,9386.05,49950, 596204,38.04,629.5,2024-09-17,439.0,2024-06-04
BESTAGRO,EQ,2024-10-03,574.75,570.0,572.4,551.2,557.0,557.05,558.94,87782,490.64,4071, 52296,59.57,732.35,2024-06-25,490.85,2024-06-04
BFINVEST,EQ,2024-10-03,621.5,618.0,645.0,610.1,619.0,620.4,631.08,220752,1393.12,7712, 39993,18.12,728.0,2024-07-02,447.0,2023-10-26
BFSI,EQ,2024-10-03,25.08,25.85,25.85,24.43,24.51,24.49,24.61,1170438,287.99,4912, 1135224,96.99,25.9,2024-09-30,19.0,2023-10-04
BFUTILITIE,EQ,2024-10-03,907.2,905.0,1003.45,891.05,989.0,988.9,972.36,1432407,13928.1,34321, 426369,29.77,1044.0,2024-09-27,537.15,2023-10-26
BHAGCHEM,EQ,2024-10-03,342.9,344.0,368.6,337.05,352.45,355.85,349.96,204097,714.25,4664, 139804,68.5,447.7,2024-08-26,123.14,2023-10-03
BHAGERIA,EQ,2024-10-03,241.61,241.0,248.0,230.0,237.45,238.43,240.13,234532,563.17,5944, 57494,24.51,287.4,2024-09-16,140.0,2024-06-04
BHAGYANGR,EQ,2024-10-03,104.15,103.05,104.68,100.75,103.97,102.78,103.18,57957,59.8,1010, 39569,68.27,128.89,2024-07-04,63.0,2023-11-20
BHANDARI,EQ,2024-10-03,6.94,6.9,6.92,6.71,6.75,6.74,6.83,830791,56.72,1668, 661513,79.62,11.32,2024-02-08,4.95,2023-10-26
BHARATFORG,EQ,2024-10-03,1530.2,1529.0,1551.0,1473.05,1488.0,1489.25,1512.89,1217926,18425.82,49616, 594679,48.83,1804.5,2024-06-21,1002.3,2023-10-30
BHARATGEAR,EQ,2024-10-03,105.44,105.0,105.39,102.41,103.45,103.29,103.76,22364,23.21,734, 14510,64.88,134.0,2024-02-27,96.5,2024-06-04
BHARATRAS,EQ,2024-10-03,11677.45,11677.4,11677.45,11198.0,11210.0,11222.55,11388.79,4912,559.42,1631, 2329,47.41,14284.5,2024-09-09,8332.75,2024-03-13
BHARATWIRE,EQ,2024-10-03,273.05,266.15,272.8,265.0,269.5,268.65,269.65,136457,367.96,2355, 85951,62.99,400.6,2024-01-12,223.65,2024-08-14
BHARTIARTL,EQ,2024-10-03,1698.7,1665.0,1695.0,1665.0,1684.6,1673.45,1679.94,7200276,120960.45,238761, 5524730,76.73,1779.0,2024-09-26,895.45,2023-11-01
BHARTIHEXA,EQ,2024-10-03,1397.6,1390.0,1425.35,1376.05,1387.65,1386.95,1398.32,323409,4522.28,31984, 135418,41.87,1568.0,2024-09-27,755.0,2024-04-12
BHEL,EQ,2024-10-03,280.45,274.2,277.85,266.35,269.0,268.95,271.72,15222490,41362.46,155230, 5693576,37.4,335.35,2024-07-09,113.5,2023-10-26
BIGBLOC,EQ,2024-10-03,117.07,114.72,118.78,114.0,116.94,116.81,116.41,174427,203.05,3919, 90747,52.03,147.32,2024-07-18,72.55,2023-10-26
BIKAJI,EQ,2024-10-03,945.05,937.7,950.0,915.25,919.4,920.4,929.5,361144,3356.85,22020, 163787,45.35,1007.95,2024-09-27,450.2,2023-10-26
BIL,EQ,2024-10-03,642.55,611.1,644.3,611.1,639.9,638.55,635.17,5549,35.25,645, 3696,66.61,679.85,2024-09-25,210.0,2023-10-03
BIOCON,EQ,2024-10-03,370.65,362.4,369.35,352.75,355.9,356.55,359.21,3235274,11621.29,41608, 1319847,40.8,395.8,2024-09-17,217.5,2023-10-31
BIOFILCHEM,EQ,2024-10-03,80.68,79.95,79.99,76.7,77.4,77.3,78.08,81675,63.78,1622, 49719,60.87,91.87,2024-09-16,45.35,2023-10-26
BIRLACABLE,EQ,2024-10-03,252.75,249.9,252.5,249.0,250.7,250.05,250.39,29945,74.98,861, 19648,65.61,345.0,2023-10-03,209.0,2024-06-04
BIRLACORPN,EQ,2024-10-03,1289.75,1279.75,1288.35,1255.75,1267.0,1265.5,1268.59,72861,924.31,14842, 36798,50.5,1802.0,2024-02-27,1137.85,2023-10-26
BLAL,EQ,2024-10-03,241.32,234.1,243.05,234.1,238.0,236.95,239.15,111222,265.98,2431, 58657,52.74,377.45,2024-02-06,151.2,2023-10-26
BLISSGVS,EQ,2024-10-03,133.32,132.99,138.9,129.52,132.46,131.34,135.22,1181001,1596.92,10415, 453919,38.44,149.6,2023-11-28,77.35,2023-10-26
BLKASHYAP,EQ,2024-10-03,92.56,90.0,91.81,89.75,91.1,90.55,90.46,538611,487.24,5189, 359125,66.68,120.66,2024-08-28,58.9,2023-10-26
BLS,EQ,2024-10-03,374.95,371.0,373.65,355.6,358.5,357.8,361.43,3354008,12122.4,82428, 1737049,51.79,474.4,2024-09-13,229.8,2023-10-03
BLSE,EQ,2024-10-03,225.65,222.62,225.0,219.56,220.65,221.29,220.93,582492,1286.91,10046, 409665,70.33,423.7,2024-02-07,205.0,2024-08-14
BLUEDART,EQ,2024-10-03,8640.9,8530.0,8760.45,8400.05,8556.0,8566.35,8585.87,59234,5085.76,13700, 15443,26.07,9488.7,2024-09-17,5486.6,2024-03-19
BLUEJET,EQ,2024-10-03,517.8,506.6,517.4,500.0,505.0,502.05,505.19,69547,351.34,3765, 39750,57.16,553.35,2024-09-25,319.5,2023-12-12
BLUESTARCO,EQ,2024-10-03,2095.85,2073.05,2175.9,2040.5,2140.0,2147.15,2110.46,447763,9449.85,52500, 131697,29.41,2199.55,2024-09-30,814.0,2023-10-31
BODALCHEM,EQ,2024-10-03,84.02,82.5,84.01,81.05,81.6,81.68,82.57,620691,512.5,4275, 304109,49.0,100.95,2024-03-07,65.8,2024-06-04
BOMDYEING,EQ,2024-10-03,226.75,222.8,237.5,220.1,231.8,231.67,232.08,8273929,19202.45,79712, 2316995,28.0,243.2,2024-07-25,134.1,2024-06-04
BOROLTD,EQ,2024-10-03,412.5,405.0,409.25,401.5,405.85,406.35,405.58,105591,428.26,4713, 61299,58.05,451.9,2023-12-04,285.25,2024-06-04
BORORENEW,EQ,2024-10-03,489.8,487.0,489.9,475.0,478.4,478.25,482.92,273753,1322.0,16197, 157080,57.38,669.35,2024-02-01,391.05,2023-10-26
BOROSCI,EQ,2024-10-03,188.81,186.5,188.87,179.5,182.0,182.7,184.34,225335,415.39,3475, 138681,61.54,230.0,2024-07-01,138.0,2024-06-14
BOSCHLTD,EQ,2024-10-03,37841.2,37388.0,38100.0,37045.45,37150.0,37122.8,37680.62,49118,18507.97,16467, 25215,51.34,38179.9,2024-09-27,18600.0,2023-10-04
BPCL,EQ,2024-10-03,368.25,353.75,361.6,347.0,349.85,348.85,352.33,20754875,73125.5,233946, 9644496,46.47,376.0,2024-09-30,165.73,2023-10-26
BRIGADE,EQ,2024-10-03,1431.15,1400.0,1411.3,1365.0,1368.25,1369.7,1374.76,380995,5237.75,33013, 242506,63.65,1453.1,2024-06-25,568.05,2023-10-03
BRITANNIA,EQ,2024-10-03,6446.05,6444.2,6469.9,6290.0,6309.15,6331.75,6374.28,495791,31603.11,65928, 262092,52.86,6463.6,2024-10-01,4347.7,2023-11-01
BRNL,EQ,2024-10-03,47.6,46.0,48.52,46.0,47.89,47.56,47.57,88252,41.98,1938, 49138,55.68,98.5,2024-01-30,37.45,2023-10-26
BSE,EQ,2024-10-03,3858.9,3800.0,4235.0,3745.05,3980.0,3953.6,4071.36,11222130,456893.76,650847, 2033985,18.12,4200.0,2024-09-23,1252.65,2023-10-04
BSE500IETF,EQ,2024-10-03,40.87,42.93,42.93,39.97,40.8,40.3,40.16,1398324,561.61,2525, 951613,68.05,47.6,2024-08-28,24.2,2023-10-16
BSHSL,EQ,2024-10-03,185.59,184.0,187.0,174.8,179.95,177.69,180.77,45018,81.38,1787, 25293,56.18,301.95,2023-12-13,172.05,2024-09-26
BSL,EQ,2024-10-03,220.26,219.0,224.0,214.81,217.71,218.79,219.6,11623,25.52,609, 6003,51.65,257.77,2024-08-06,159.0,2024-03-28
BSLGOLDETF,EQ,2024-10-03,67.21,67.3,67.99,67.02,67.5,67.46,67.59,82986,56.09,970, 52652,63.45,78.0,2024-07-16,49.85,2023-10-03
BSLNIFTY,EQ,2024-10-03,29.58,30.45,30.45,29.0,29.3,29.09,29.2,871487,254.47,12417, 659115,75.63,30.27,2024-09-27,20.0,2023-10-16
BSLSENETFG,EQ,2024-10-03,84.13,84.13,84.13,81.25,83.95,82.35,82.34,32530,26.79,641, 26323,80.92,87.7,2024-09-27,61.6,2023-10-26
BSOFT,EQ,2024-10-03,595.2,585.0,597.55,582.55,590.7,590.0,590.26,2252315,13294.62,43694, 890136,39.52,861.85,2024-02-06,480.0,2023-10-04
BUTTERFLY,EQ,2024-10-03,987.8,965.2,985.0,965.0,981.0,977.4,974.31,13056,127.21,1252, 8025,61.47,1287.0,2023-10-03,674.9,2024-06-04
BVCL,EQ,2024-10-03,58.9,58.05,63.0,57.42,59.51,59.98,60.75,168947,102.63,2935, 62660,37.09,77.0,2024-02-09,34.85,2023-10-26
BYKE,EQ,2024-10-03,71.92,69.15,72.87,69.15,70.5,70.52,71.08,59654,42.4,522, 39788,66.7,91.1,2024-08-01,37.85,2023-10-31
CAMLINFINE,EQ,2024-10-03,102.83,102.79,102.95,99.9,100.49,100.42,101.27,450420,456.13,5544, 245807,54.57,168.8,2023-10-05,79.95,2024-06-04
CAMPUS,EQ,2024-10-03,337.6,331.1,336.85,324.0,324.8,324.9,328.31,949460,3117.2,27447, 567680,59.79,371.9,2024-09-25,213.0,2024-03-28
CAMS,EQ,2024-10-03,4580.2,4479.95,4558.0,4411.0,4419.0,4422.4,4472.09,270543,12098.92,42112, 125493,46.39,4910.0,2024-07-31,2230.0,2023-11-01
CANBK,EQ,2024-10-03,110.49,108.0,110.49,107.2,107.83,107.96,108.89,26156379,28480.71,126183, 11397839,43.58,128.9,2024-06-03,68.42,2023-10-26
CANFINHOME,EQ,2024-10-03,901.95,887.6,894.4,869.75,891.1,883.9,879.48,934129,8215.46,28856, 491707,52.64,951.75,2024-09-13,680.0,2024-06-04
CANTABIL,EQ,2024-10-03,240.7,238.0,245.0,237.0,239.72,238.64,240.92,100878,243.03,2784, 62147,61.61,309.5,2024-07-15,180.55,2024-03-13
CAPACITE,EQ,2024-10-03,385.05,380.4,394.75,377.7,380.25,380.75,387.62,1642300,6365.88,27381, 538626,32.8,415.0,2024-09-27,187.3,2023-10-26
CAPITALSFB,EQ,2024-10-03,300.6,298.0,300.0,294.0,296.0,295.8,296.38,33286,98.65,1126, 23518,70.65,469.0,2024-02-15,288.6,2024-09-19
CAPLIPOINT,EQ,2024-10-03,2078.2,2019.0,2049.9,1990.0,2003.0,2001.45,2013.35,187530,3775.64,17740, 51347,27.38,2158.8,2024-09-05,954.0,2023-10-26
CARBORUNIV,EQ,2024-10-03,1469.85,1452.4,1477.0,1445.05,1459.05,1462.65,1461.25,38259,559.06,7466, 19045,49.78,1841.15,2024-06-20,1025.6,2024-02-27
CARERATING,EQ,2024-10-03,1002.6,1012.5,1038.0,1005.0,1038.0,1033.45,1026.32,83990,862.01,5699, 62978,74.98,1263.95,2024-02-27,831.2,2023-11-02
CARTRADE,EQ,2024-10-03,990.85,955.05,986.2,928.25,934.0,933.0,952.98,194542,1853.94,19511, 84309,43.34,1034.3,2024-09-25,543.75,2023-10-03
CARYSIL,EQ,2024-10-03,801.15,793.0,812.0,780.0,785.0,784.15,790.21,56361,445.37,6030, 31627,56.12,1150.95,2024-02-13,593.05,2023-10-26
CASTROLIND,EQ,2024-10-03,244.57,241.67,243.87,233.41,236.53,235.78,237.33,3837420,9107.53,124054, 1852917,48.29,284.4,2024-08-27,132.4,2023-11-07
CCL,EQ,2024-10-03,696.2,693.2,695.0,673.25,679.0,676.8,681.91,202055,1377.82,12175, 109559,54.22,855.0,2024-09-04,551.6,2024-05-22
CDSL,EQ,2024-10-03,1436.65,1417.05,1456.1,1399.0,1417.55,1415.3,1427.23,2732106,38993.33,137413, 990860,36.27,1664.4,2024-08-23,631.0,2023-10-26
CEATLTD,EQ,2024-10-03,3193.85,3101.0,3159.95,3050.0,3074.05,3071.75,3101.46,131171,4068.21,23138, 55779,42.52,3263.0,2024-09-27,2056.35,2023-10-09
CEIGALL,EQ,2024-10-03,385.75,379.0,394.6,378.0,390.0,390.15,388.46,756935,2940.41,29791, 439390,58.05,424.8,2024-08-08,367.9,2024-09-10
CELEBRITY,EQ,2024-10-03,16.64,16.45,17.0,16.02,16.3,16.24,16.48,302276,49.81,997, 240989,79.72,23.95,2024-04-23,14.4,2024-03-14
CELLO,EQ,2024-10-03,902.1,883.0,894.45,882.8,891.95,889.25,888.71,73782,655.71,9208, 44643,60.51,1025.0,2024-07-04,711.2,2024-03-14
CENTENKA,EQ,2024-10-03,696.4,695.6,695.6,667.1,669.1,669.45,675.98,35237,238.2,2352, 20441,58.01,864.9,2024-08-21,377.75,2024-03-13
